"","X","logFC","logCPM","PValue","FDR","gene.name"
"207","KH2013:KH.C7.205",-0.845953578285841,8.97282573373028,0.000762901087694226,0.056137726414292,"KH2013:KH.C7.205_ASB2"
"208","KH2013:KH.C2.739",1.55567497421956,4.00640068190582,0.000766813254634628,0.0561543244932435,"KCNQ/2/3/4/5"
"209","KH2013:KH.L153.104",-1.08484269261934,5.29968026729678,0.000771442954365717,0.056222639583542,"FAM46D"
"210","KH2013:KH.L169.2",1.52110582862943,5.8004095348278,0.00077512830308192,0.056222639583542,"CD276"
"211","KH2013:KH.S1914.1",2.87766309935166,3.68760385354905,0.000801695762329944,0.0578740751270603,"KH2013:KH.S1914.1"
"212","KH2013:KH.L136.4",-3.62376130692035,0.978838512638958,0.000810450365683196,0.0582300941985209,"KH2013:KH.L136.4"
"213","KH2013:KH.C14.565",-1.41435228866308,4.55850781695051,0.000816311346062208,0.0583758423625331,"CCKLR-17D1/3"
"214","KH2013:KH.L8.21",-1.49593751690652,4.14142681918208,0.000852571898400682,0.060683996058127,"ESRRB"
"215","KH2013:KH.C1.379",-2.38473613415024,3.22238469366764,0.000873528560093206,0.0616822229997341,"KH2013:KH.C1.379"
"216","KH2013:KH.C9.318",-0.948463934259462,7.25749384838027,0.000881668896153275,0.0616822229997341,"KH2013:KH.C9.318"
"217","KH2013:KH.L4.16",1.25911921484424,4.69781728771479,0.000882190577031037,0.0616822229997341,"KH2013:KH.L4.16"
"218","KH2013:KH.L108.10",1.79389247459402,5.77607179819092,0.000882794420558169,0.0616822229997341,"KLHL9"
"219","KH2013:KH.L149.21",-1.16623515476399,7.40912758148451,0.000902655881637923,0.0627819835119125,"SPSB1/4"
"220","KH2013:KH.C9.28",-0.759136021009379,8.27022121752467,0.000911849023154673,0.0629095633969955,"TNS1/3"
"221","KH2013:KH.C8.137",-0.997467178073075,7.5754254747322,0.000912750361786765,0.0629095633969955,"KH2013:KH.C8.137"
"222","KH2013:KH.S460.8",-0.848878170804771,6.69660416606612,0.000944772492759096,0.0647267469253183,"SEC14L1/5"
"223","KH2013:KH.C11.48",3.95134820499808,1.46164810546769,0.000954329473623822,0.0647267469253183,"KH2013:KH.C11.48_SUSD4"
"224","KH2013:KH.L8.16",1.07834377992679,5.83883996249833,0.000955704668111635,0.0647267469253183,"KH2013:KH.L8.16_CLDN1/10/14/19/2/3/4/5/6/7/9"
"225","KH2013:KH.C7.281",2.99727211696568,7.60925233028488,0.000956113317896312,0.0647267469253183,"KH2013:KH.C7.281_SLC6A7"
"226","KH2013:KH.C1.168",5.73691277985792,2.72277669904098,0.000973896606774086,0.0656389075857649,"KH2013:KH.C1.168_TECTA"
"227","KH2013:KH.C12.72",-1.27417690752292,5.2729499371253,0.00102042057862303,0.0684715693990572,"NTN1/2/3/5"
"228","KH2013:KH.C1.1018",3.34765607290604,5.20948707703438,0.00104880780607148,0.070067721500354,"KH2013:KH.C1.1018"
"229","KH2013:KH.C12.671",0.802194035451082,8.6497260884612,0.00106188397834189,0.0706315142275269,"FLNA"
"230","KH2013:KH.C4.120",-0.791922962932126,9.45307009415017,0.00108544049304132,0.0718072546059293,"KH2013:KH.C4.120"
"231","KH2013:KH.C11.598",-1.20768289929637,5.13208381340836,0.00108898869577007,0.0718072546059293,"SI:DKEY-33C9.4"
"232","KH2013:KH.L143.11",-1.12969812583597,5.6647729800844,0.00110143271892493,0.0721150813535525,"KH2013:KH.L143.11"
"233","KH2013:KH.C12.689",2.15104912408279,3.38639194458673,0.00110742045844354,0.0721150813535525,"SOBP"
"234","KH2013:KH.C7.391",2.67434528380329,6.66745856215815,0.00110786036218036,0.0721150813535525,"KH2013:KH.C7.391_F56C4.4"
"235","KH2013:KH.C8.423",3.16691190760951,1.42340845519295,0.00115440345636618,0.0748249933930627,"KH2013:KH.C8.423_CLDN1/10/14/19/2/3/4/5/6/7/9"
"236","KH2013:KH.S1182.2",-1.03061686388276,8.87000834790696,0.00116873043693432,0.0754326356584049,"KH2013:KH.S1182.2_TMED6"
"237","KH2013:KH.C1.93",3.18024659617207,4.17126470604707,0.00117863602266426,0.07575098690811,"KH2013:KH.C1.93"
"238","KH2013:KH.L104.5",-2.25461236904145,2.55314613084797,0.0011865045328847,0.0759362901046206,"KH2013:KH.L104.5"
"239","KH2013:KH.C2.313",-0.958634856473619,5.39155335270632,0.00120064475402644,0.0765197526917606,"IGF1/2"
"240","KH2013:KH.C2.581",5.02532765497096,-0.9333879215464,0.00120911651975044,0.0767385951201613,"KH2013:KH.C2.581"
"241","KH2013:KH.S663.4",-1.11590311443785,5.86461566672894,0.00121735495569688,0.0769408742123437,"TAT-4"
"242","KH2013:KH.L96.83",-0.886635402549939,7.47918392120004,0.00122285044227341,0.076968834449209,"KH2013:KH.L96.83_FUT8"
"243","KH2013:KH.C1.1240",1.8042054816062,5.72924582952568,0.00123143558209537,0.0771902336892043,"KH2013:KH.C1.1240_KLHL20"
"244","KH2013:KH.S609.3",-1.20930985473922,4.91691205423324,0.00124527282489863,0.0775413787498962,"Q58G83_CHICK"
"245","KH2013:KH.L22.1",-0.769091332655729,6.90246746950105,0.00124721886776028,0.0775413787498962,"PPT2"
"246","KH2013:KH.L18.135",-0.914706988894277,8.43241645020072,0.00126255717453094,0.0776341999125164,"KH2013:KH.L18.135_JMJD5"
"247","KH2013:KH.L22.24",-0.798218233125395,7.35596518720334,0.00126272221459043,0.0776341999125164,"KH2013:KH.L22.24_ITGA1/10/11"
"248","KH2013:KH.C7.154",3.11765320951371,7.56982747390692,0.00126522027715147,0.0776341999125164,"KH2013:KH.C7.154_UXS1"
"249","KH2013:KH.C9.304",1.22965483043393,4.99229219043921,0.00127283349058169,0.0776341999125164,"RFC2"
"250","KH2013:KH.C10.144",2.78235658377287,7.07908479372541,0.00127419577062297,0.0776341999125164,"KH2013:KH.C10.144"
"251","KH2013:KH.C1.10",1.23951567542231,4.80077931029133,0.00128022925986556,0.0776910441684151,"LASP/1"
"252","KH2013:KH.C4.455",-0.962660310958374,8.0327960788363,0.00130286088759296,0.0784653759106505,"AKR1B15/8"
"253","KH2013:KH.L18.125",-1.05989717860492,8.63385307312314,0.00130329176112097,0.0784653759106505,"KH2013:KH.L18.125_JMJD5"
"254","KH2013:KH.C4.450",3.05805834455304,8.08781696516079,0.00131990460231015,0.0791041468444133,"KH2013:KH.C4.450_F36H2.3"
"255","KH2013:KH.C12.323",-1.1433419366746,5.44969990638291,0.00132428817261853,0.0791041468444133,"AQP-4/5/6"
"256","KH2013:KH.C9.379",-1.38341918446231,4.74938015443101,0.00136533207171836,0.0812372582672422,"KH2013:KH.C9.379_TRPC5"
"257","KH2013:KH.C7.164",2.44762444578238,9.43913155161058,0.00138175115530533,0.0818014334400227,"CD46"
"258","KH2013:KH.C11.404",3.70026048220425,2.90068792176229,0.00139477964224377,0.0818014334400227,"CYP2J2/6"
"259","KH2013:KH.L141.63",2.81250662721912,1.2013590481252,0.00139584810651817,0.0818014334400227,"KH2013:KH.L141.63_SI:DKEY-205H13.2"
"260","KH2013:KH.C11.314",-1.36414264902827,5.46632596791232,0.00139629547626089,0.0818014334400227,"FOSL1/2"
"261","KH2013:KH.C5.552",-0.9068791441347,9.51615538922424,0.0014123063114207,0.0824224127799238,"RTP4"
"262","KH2013:KH.C2.594",3.49376291895052,7.95513623254352,0.00143376975653666,0.0833556524105586,"KH2013:KH.C2.594"
"263","KH2013:KH.C5.83",3.88130019184262,2.4731311745683,0.00145094453819782,0.0838917589469697,"KH2013:KH.C5.83"
"264","KH2013:KH.L141.23",-4.99681596202973,-0.367878063496454,0.00145545919495485,0.0838917589469697,"KH2013:KH.L141.23"
"265","KH2013:KH.C5.365",-1.19651452558687,5.35616387772757,0.00145951392600755,0.0838917589469697,"ZFYVE16/9"
"266","KH2013:KH.C3.324",3.1221918085875,1.73037843452939,0.00147907520679599,0.0846965171049494,"SLC17A8"
"267","KH2013:KH.C3.308",-0.878485630331493,7.09057090097188,0.00149028928699284,0.0850190502602056,"KH2013:KH.C3.308_BHLHA15"
"268","KH2013:KH.S2435.1",-1.07444209520211,5.51112858632767,0.0015060323888539,0.0855731788920656,"KH2013:KH.S2435.1_ASB2"
"269","KH2013:KH.C5.208",3.2494288886452,3.9990982035311,0.00151123851903661,0.0855731788920656,"KH2013:KH.C5.208"
"270","KH2013:KH.C9.147",3.21486668095746,10.9030581964357,0.00152133306910563,0.0856847329975317,"KH2013:KH.C9.147_KRTAP10-4/6/7"
"271","KH2013:KH.C8.184",1.1394132083249,5.85186712096078,0.00152445920708581,0.0856847329975317,"EMR1/2/3"
"272","KH2013:KH.S936.1",-0.907189328222118,9.3493390330612,0.00162646166233227,0.0908303359588128,"KH2013:KH.S936.1_JMJD5"
"273","KH2013:KH.C4.160",3.06386423147288,4.96779804732157,0.00162793341102652,0.0908303359588128,"BCL6"
"274","KH2013:KH.C1.514",-0.893731618685637,6.64632793466996,0.0016405939368517,0.091202652723084,"ARHGAP39"
"275","KH2013:KH.S681.3",8.00521142231794,-0.0670090010111974,0.00165248916199231,0.0915298724198797,"KH2013:KH.S681.3_CLEC-54/55/56/57"
"276","KH2013:KH.C10.617",4.23246155085111,4.84010727429394,0.00167435774100862,0.0924051344603016,"KH2013:KH.C10.617_HMCN1"
"277","KH2013:KH.C12.376",-0.717986231658593,7.14626282727794,0.00170308069996788,0.0936509935809051,"KH2013:KH.C12.376_Ci-cluster"
"278","KH2013:KH.L66.1",-6.42803196233436,-1.36955637856617,0.00173116168648912,0.0948527151388569,"UNCX4.1"
"279","KH2013:KH.C1.983",-0.973138207662368,7.35881700686493,0.00177260148157621,0.0967751461196018,"KLF10/11/2/4"
"280","KH2013:KH.L24.8",1.34766126141377,5.09750738383228,0.00180263913915442,0.0980635691700002,"KH2013:KH.L24.8"
"281","KH2013:KH.C6.11",4.4883832087418,1.29317892100035,0.00182369736865983,0.0986299707770228,"Ci-VP"
"282","KH2013:KH.C4.219",-1.03025056690931,5.74312214002071,0.00182600129721116,0.0986299707770228,"RPGRB"
"283","KH2013:KH.C5.665",-0.953212623570971,5.77461918735279,0.00186987141668946,0.100642690526551,"KH2013:KH.C5.665"
"284","KH2013:KH.L170.16",2.6215635115896,4.7103619538965,0.00187921273929508,0.100789325510362,"KH2013:KH.L170.16_LARP6"
"285","KH2013:KH.C8.449",2.00582302745905,3.60076994009745,0.00189659598098495,0.10136473678022,"KH2013:KH.C8.449_HSD17B14"
"286","KH2013:KH.C11.293",0.969956792526483,7.62660811964179,0.00190462673058089,0.10143802223849,"CELSR1/2"
"287","KH2013:KH.L37.67",-0.727687515770153,12.1725022229799,0.00192572962884093,0.102204577374582,"TGM1/2/3/5/6/7"
"288","KH2013:KH.S2542.1",3.93411809356572,1.52197751551065,0.00197112014846359,0.104250354518741,"KH2013:KH.S2542.1"
"289","KH2013:KH.C8.95",0.938274409420885,5.31269587799925,0.00203224846073699,0.10692184781339,"FBXL13/14/2/20"
"290","KH2013:KH.C7.223",-1.28234598445604,4.93568607697476,0.00203567068447236,0.10692184781339,"P4HA2/3"
"291","KH2013:KH.C5.123",-1.34669592677471,4.18078889442195,0.00208903643322765,0.108858922661769,"ANKS1B"
"292","KH2013:KH.C13.80",-0.923541988388576,5.56748526634514,0.00209219218684454,0.108858922661769,"NAV1"
"293","KH2013:KH.C1.591",1.4493292788025,4.03533566311386,0.00209623190980251,0.108858922661769,"KH2013:KH.C1.591_SLC6A14"
"294","KH2013:KH.C12.77",-1.55195493389493,5.62523343828079,0.00210770383775613,0.108858922661769,"CAPN5"
"295","KH2013:KH.C10.551",1.12500570405759,5.29907233964411,0.00211261076119894,0.108858922661769,"KH2013:KH.C10.551"
"296","KH2013:KH.C2.442",1.79470234074366,5.17179399224846,0.00211543074500286,0.108858922661769,"SLC1A2"
"297","KH2013:KH.C4.269",-2.47277997915075,3.6097691627058,0.00214468580841459,0.109992775197882,"KH2013:KH.C4.269_NRG4"
"298","KH2013:KH.L69.2",7.52407122115525,-0.484944104573655,0.00215289965377904,0.110043515189136,"KH2013:KH.L69.2"
"299","KH2013:KH.C8.603",1.39036924692124,6.61880413960275,0.00217426479849933,0.110763884316862,"TAG-320"
"300","KH2013:KH.C2.655",3.06274697890216,3.64735105886838,0.00218955052256797,0.11102466344078,"TMTC1/4"
"301","KH2013:KH.S1346.1",-1.0781805748687,5.24209834590557,0.00219396163968454,0.11102466344078,"PNPLA2/3/5"
"302","KH2013:KH.C6.19",7.55864881897853,-0.454322512629755,0.00223738407380339,0.112762193408879,"KH2013:KH.C6.19_HMCN1"
"303","KH2013:KH.L65.1",-0.874954787842162,8.49260999382887,0.00224310298075697,0.112762193408879,"EGLN3"
"304","KH2013:KH.L119.20",-1.05143568827828,5.4057605813286,0.00225771875372027,0.11293859777314,"KH2013:KH.L119.20"
"305","KH2013:KH.C8.821",-2.34825129394437,2.55160792382879,0.00226144119753202,0.11293859777314,"KH2013:KH.C8.821_AIFM2"
"306","KH2013:KH.C10.423",2.80913231335925,3.57942978749141,0.00231139754834621,0.115056233517678,"MATN1/2/4"
"307","KH2013:KH.C2.285",3.02360702120763,3.92267114239769,0.00231987676904605,0.115102159433581,"KH2013:KH.C2.285"
"308","KH2013:KH.C8.585",-0.918033996598079,6.11317045726276,0.00233984072698209,0.115620184998063,"ANO7"
"309","KH2013:KH.C3.616",-1.15951792622996,4.82234047063165,0.0023454987634192,0.115620184998063,"KH2013:KH.C3.616_GNRHR/1/2/4"
"310","KH2013:KH.L108.20",0.763849466338818,7.86294558544098,0.00235716712775032,0.115820547386751,"NAV1/2/3"
"311","KH2013:KH.C14.535",2.92825719775596,5.62407946940871,0.00236784755887584,0.115971234780697,"KH2013:KH.C14.535"
"312","KH2013:KH.C2.826",-0.781674159920142,6.85253688698712,0.00238023161457787,0.116204128055289,"TCP11L1/2"
"313","KH2013:KH.C1.942",-2.65089970495548,2.06655604577915,0.00242837416519539,0.118101779712942,"KH2013:KH.C1.942_SLC6A6"
"314","KH2013:KH.C11.596",-1.47803044460348,5.20147190252349,0.00243460864166649,0.118101779712942,"SLC13A2/5"
"315","KH2013:KH.C12.634",-0.684298319852472,7.43226990179029,0.00249547922115429,0.120474151419247,"KH2013:KH.C12.634_SGMS1/2"
"316","KH2013:KH.C6.228",-4.76212658876203,3.27556062461573,0.00249933244803586,0.120474151419247,"SPIB"
"317","KH2013:KH.C2.1039",6.3596202350199,-1.41003853564921,0.00251323224363818,0.120761998533428,"KH2013:KH.C2.1039"
"318","KH2013:KH.C4.635",0.768694151890062,10.1736078388259,0.00255619961087234,0.122440353688074,"CASQ1/2"
"319","KH2013:KH.C4.775",-1.40815774285231,4.41726602093584,0.00260598723204614,0.12443384802046,"KH2013:KH.C4.775_WBSCR27"
"320","KH2013:KH.C4.134",1.88649124024705,2.95964886752267,0.00263671911162423,0.125507829713313,"KH2013:KH.C4.134_NRP1/2"
"321","KH2013:KH.C11.194",2.53398348597239,1.85700482747007,0.00266030890911653,0.126236215899261,"KH2013:KH.C11.194"
"322","KH2013:KH.C7.629",-1.35030807001285,4.72945113172995,0.00267679865475354,0.126624214624863,"SCA"
"323","KH2013:KH.C3.708",-4.18900333799612,-0.612819315338203,0.00272103301999538,0.128318188732414,"KH2013:KH.C3.708_F41E7.1/2"
"324","KH2013:KH.C2.407",-0.701899985294699,6.53715790666989,0.0027749177030757,0.130455390287806,"DOCK6/7/8"
"325","KH2013:KH.C1.417",-0.759239824607518,6.77362644015821,0.0028164349245995,0.131999805450768,"APIP"
"326","KH2013:KH.C7.354",2.71253707684854,4.15803069543476,0.00285847954378397,0.133096248286006,"KH2013:KH.C7.354"
"327","KH2013:KH.L149.2",1.45083300836557,5.10908410714288,0.00287320684308672,0.133096248286006,"KH2013:KH.L149.2_METTL24"
"328","KH2013:KH.C1.1123",-1.14807878057618,4.74559883485978,0.00288113542255838,0.133096248286006,"KH2013:KH.C1.1123"
"329","KH2013:KH.C1.846",0.748794055666179,6.31339237747254,0.00288233397485878,0.133096248286006,"STAC/2/3"
"330","KH2013:KH.C7.116",1.82337481039093,5.89089396401434,0.00288804168970927,0.133096248286006,"KH2013:KH.C7.116_SLC6A7"
"331","KH2013:KH.L5.14",2.41091220527549,4.05268686490753,0.00289225697102599,0.133096248286006,"KH2013:KH.L5.14_B4GALT2"
"332","KH2013:KH.C7.594",-0.744805648743855,6.05714160308442,0.00294125198104233,0.134943223419388,"E23"
"333","KH2013:KH.C8.395",1.87474965795158,5.60479067559355,0.00297628563873851,0.135984214006195,"NRG2B"
"334","KH2013:KH.C1.181",2.54079521187951,5.27511387874306,0.00298179670943206,0.135984214006195,"KH2013:KH.C1.181_CUZD1"
"335","KH2013:KH.C9.281",0.861565177118163,5.47042802248305,0.00302127788775165,0.136290235626704,"ASS1"
"336","KH2013:KH.C1.755",-2.28417939370861,4.50265258771242,0.00302369353532971,0.136290235626704,"Ci-pem"
"337","KH2013:KH.C2.118",1.22645677378174,6.3218330400992,0.00302375379919214,0.136290235626704,"KH2013:KH.C2.118_ENPP1/2/3"
"338","KH2013:KH.C10.118",-0.822483301361643,6.26233359645383,0.00302429750799802,0.136290235626704,"KH2013:KH.C10.118"
"339","KH2013:KH.C8.812",1.90052873979594,3.0268945732059,0.00305954626525914,0.13719980569095,"KH2013:KH.C8.812"
"340","KH2013:KH.C6.96",2.38509362398564,1.76251848718184,0.00306249566274443,0.13719980569095,"KH2013:KH.C6.96"
"341","KH2013:KH.C7.334",-0.836206774410243,6.21966211607751,0.00311230910129153,0.138971889843616,"GLI1/2/3"
"342","KH2013:KH.S164.28",2.65457717553649,3.84094540744584,0.00312029847206648,0.138971889843616,"KH2013:KH.S164.28_FUT3/4/5/6/7/9"
"343","KH2013:KH.L73.2",2.59156940226824,6.73505680547056,0.00313541607511085,0.139238068968188,"KH2013:KH.L73.2_CUZD1"
"344","KH2013:KH.L171.10",-0.832251338341699,6.80076654085565,0.00317574850667334,0.140619189690838,"CEH-31"
"345","KH2013:KH.C6.268",-0.861054961793741,8.94453723075974,0.00323862405347371,0.14265210192108,"KH2013:KH.C6.268_JMJD7"
"346","KH2013:KH.C3.96",-0.930312296417071,5.75448775645698,0.00324369424426236,0.14265210192108,"KH2013:KH.C3.96_JMJD5/7"
"347","KH2013:KH.L57.5",-0.831522302169451,6.12948003546841,0.00324975573572839,0.14265210192108,"DBT"
"348","KH2013:KH.C1.153",0.750482464195503,6.78716394999074,0.00327340993450435,0.143277529087271,"PIM1/3"
"349","KH2013:KH.C11.485",0.722819977270294,6.26683305713018,0.00329981103881334,0.144019260009183,"IRX4/6"
"350","KH2013:KH.C14.446",2.52003008235541,4.7749779503651,0.003332007396912,0.14500896191361,"KH2013:KH.C14.446"
"351","KH2013:KH.C8.698",6.632889050753,-1.20319587215055,0.00336323666219527,0.145467100128574,"KH2013:KH.C8.698"
"352","KH2013:KH.C4.247",2.15636363355085,6.01253774219156,0.00336873152693578,0.145467100128574,"KH2013:KH.C4.247_VIT"
"353","KH2013:KH.C14.604",-0.706802030179812,6.85522947272387,0.00337118476532213,0.145467100128574,"HAND/1/2"
"354","KH2013:KH.S654.3",-4.48177546023041,-0.802343800023401,0.00338095828978351,0.145476713757013,"KH2013:KH.S654.3_DOC1/2/3"
"355","KH2013:KH.C9.701",5.06474742519754,1.62670447056459,0.00340513685374131,0.145991702348011,"KH2013:KH.C9.701_SEC14"
"356","KH2013:KH.C10.326",6.28073727794718,0.0704804442818292,0.0034120959844992,0.145991702348011,"KH2013:KH.C10.326"
"357","KH2013:KH.C12.222",3.28382566210504,1.85159682035792,0.00345840988371688,0.147227796642873,"CG8145"
"358","KH2013:KH.C3.207",-1.42320692101799,4.21324230099956,0.003479337602421,0.147227796642873,"CDO1"
"359","KH2013:KH.C12.650",2.86578676430003,4.89223620959222,0.00348291852596318,0.147227796642873,"KH2013:KH.C12.650_TNR"
"360","KH2013:KH.C2.625",2.33214424580269,2.51266936295268,0.00348494907103557,0.147227796642873,"KH2013:KH.C2.625"
"361","KH2013:KH.C11.199",1.10378350710804,5.91519900633381,0.00348931424554079,0.147227796642873,"SLC25A21/38"
"362","KH2013:KH.S1555.2",-1.997352328568,2.4898963856116,0.00353966418717627,0.148939682041627,"KH2013:KH.S1555.2"
"363","KH2013:KH.C2.1055",4.36590521601889,3.8061829585118,0.00356996982021389,0.149801047662529,"KH2013:KH.C2.1055_PLA2G1B"
"364","KH2013:KH.C7.211",2.76286444672876,7.49462667425721,0.00359301106515855,0.150023839766844,"Putative"
"365","KH2013:KH.S2624.1",-2.78970156866184,1.92513801349812,0.0035949777780264,0.150023839766844,"KH2013:KH.S2624.1"
"366","KH2013:KH.C12.514",5.1657830797758,-0.817698293580946,0.00362760761807727,0.150971910487849,"KH2013:KH.C12.514"
"367","KH2013:KH.L140.10",-1.33747977357961,4.70833250761388,0.00366018904760156,0.151912805376204,"KH2013:KH.L140.10"
"368","KH2013:KH.C2.1115",1.20990985277232,4.49303255179753,0.00373058572984689,0.154337899467485,"TMTC2"
"369","KH2013:KH.C4.146",3.08463841955936,6.16371308196854,0.00373888425049253,0.154337899467485,"ZGC:112160"
"370","KH2013:KH.L87.1",-0.739993243842486,6.78436636717989,0.0037951378043797,0.156236591990031,"TSP47F"
"371","KH2013:KH.C2.377",2.15252479822466,3.13786585878373,0.0038204864252829,0.1568561973852,"KH2013:KH.C2.377_MP1"
"372","KH2013:KH.C5.561",7.15144758946485,-0.796673743671115,0.00387631998408432,0.158720715047237,"KH2013:KH.C5.561_TLX1/2/3"
"373","KH2013:KH.C12.389",-1.26053332056886,4.42472291824923,0.00389860675191104,0.158857370296889,"KH2013:KH.C12.389"
"374","KH2013:KH.S696.1",-5.13797700101677,-0.923715589588673,0.00390525126304189,0.158857370296889,"GATA2/3"
"375","KH2013:KH.C12.486",-0.973542700165867,5.51976897130551,0.00391328918774979,0.158857370296889,"CLIP2"
"376","KH2013:KH.S346.10",2.45554216383681,2.74752699412349,0.00392833013231774,0.158857370296889,"KCNQ1"
"377","KH2013:KH.C3.295",3.72198751297059,2.21674552662867,0.0039318033483408,0.158857370296889,"KH2013:KH.C3.295_TRY-1"
"378","KH2013:KH.C9.765",-2.48404322479765,1.85833427165899,0.00396585156904871,0.159809129893518,"KH2013:KH.C9.765"
"379","KH2013:KH.C7.538",5.55618607334347,-0.548375227340807,0.00400118610116795,0.160807563833747,"KH2013:KH.C7.538"
"380","KH2013:KH.C1.393",4.25224405054943,1.52509930901255,0.00404150547064783,0.162000556128704,"KH2013:KH.C1.393_GDF2"
"381","KH2013:KH.C8.590",0.699197224922618,6.3568921579426,0.0040715022025388,0.162662058048654,"KIAA0513"
"382","KH2013:KH.C1.746",2.93132977644461,2.51803179623244,0.00407936621419286,0.162662058048654,"KH2013:KH.C1.746_TMEM26"
"383","KH2013:KH.L35.2",1.7299180114565,3.27208415018503,0.0041104564601772,0.163473819324854,"KH2013:KH.L35.2_NYNRIN"
